year,month,island,Rec Visitors Ashore,Overnight Stays,Rec Overnight Boats,Rec Visitors on Boats,date
2021,6,Isthmus,734,165,NA,NA,2021-06-01
2021,6,Santa Rosa,1097,642,143,863,2021-06-01
2021,7,Anacapa,755,81,68,3269,2021-07-01
2021,7,Santa Barbara,11,0,325,2432,2021-07-01
2021,7,San Miguel,231,196,160,444,2021-07-01
2021,7,Santa Cruz,7242,2486,646,3221,2021-07-01
2021,7,Isthmus,599,62,NA,NA,2021-07-01
2021,7,Santa Rosa,344,189,260,1044,2021-07-01
2021,8,Anacapa,577,102,330,2325,2021-08-01
2021,8,Santa Barbara,2,0,424,3078,2021-08-01
2021,8,San Miguel,155,205,172,1499,2021-08-01
2021,8,Santa Cruz,7384,2426,709,1118,2021-08-01
2021,8,Isthmus,103,31,NA,NA,2021-08-01
2021,8,Santa Rosa,1025,387,226,2897,2021-08-01
2021,9,Anacapa,217,12,344,675,2021-09-01
2021,9,Santa Barbara,8,0,478,3060,2021-09-01
2021,9,San Miguel,177,154,204,2238,2021-09-01
2021,9,Santa Cruz,6559,2827,698,6527,2021-09-01
2021,9,Isthmus,2021,65,NA,NA,2021-09-01
2021,9,Santa Rosa,859,406,211,1792,2021-09-01
2021,10,Anacapa,359,78,164,7635,2021-10-01
2021,10,Santa Barbara,11,0,346,3254,2021-10-01
2021,10,San Miguel,148,124,131,1288,2021-10-01
2021,10,Santa Cruz,5656,1953,384,2544,2021-10-01
2021,10,Isthmus,388,97,NA,NA,2021-10-01
2021,10,Santa Rosa,1058,498,137,1619,2021-10-01
2021,11,Anacapa,258,39,158,5327,2021-11-01
2021,11,Santa Barbara,2,0,100,1907,2021-11-01
2021,11,San Miguel,54,42,74,368,2021-11-01
2021,11,Santa Cruz,4986,1576,88,1464,2021-11-01
2021,11,Isthmus,206,38,NA,NA,2021-11-01
2021,11,Santa Rosa,1099,383,101,2292,2021-11-01
2021,12,Anacapa,201,0,88,1028,2021-12-01
2021,12,Santa Barbara,2,0,17,1559,2021-12-01
2021,12,San Miguel,3,0,14,484,2021-12-01
2021,12,Santa Cruz,2185,660,35,1233,2021-12-01
2021,12,Isthmus,110,40,NA,NA,2021-12-01
2021,12,Santa Rosa,34,6,38,303,2021-12-01
2022,1,Anacapa,84,2,51,1388,2022-01-01
2022,1,Santa Barbara,3,0,27,150,2022-01-01
2022,1,San Miguel,7,0,20,23,2022-01-01
2022,1,Santa Cruz,2848,384,55,897,2022-01-01
2022,1,Isthmus,342,64,NA,NA,2022-01-01
2022,1,Santa Rosa,58,15,46,749,2022-01-01
2022,2,Anacapa,259,8,5,1960,2022-02-01
2022,2,Santa Barbara,1,0,21,342,2022-02-01
2022,2,San Miguel,5,0,18,25,2022-02-01
2022,2,Santa Cruz,4307,1082,27,555,2022-02-01
2022,2,Isthmus,649,53,NA,NA,2022-02-01
2022,2,Santa Rosa,114,67,41,303,2022-02-01
2022,3,Anacapa,0,0,6,0,2022-03-01
2022,3,Santa Barbara,7,0,129,987,2022-03-01
2022,3,San Miguel,12,0,40,83,2022-03-01
2022,3,Santa Cruz,6616,1735,107,117,2022-03-01
2022,3,Isthmus,468,73,NA,NA,2022-03-01
2022,3,Santa Rosa,415,294,71,61,2022-03-01
2022,4,Anacapa,0,0,29,0,2022-04-01
2022,4,Santa Barbara,5,0,146,585,2022-04-01
2022,4,San Miguel,7,2,28,110,2022-04-01
2022,4,Santa Cruz,7600,2063,191,144,2022-04-01
2022,4,Isthmus,937,119,NA,NA,2022-04-01
2022,4,Santa Rosa,2324,484,82,3594,2022-04-01
2022,5,Anacapa,0,0,17,0,2022-05-01
2022,5,Santa Barbara,4,0,203,909,2022-05-01
2022,5,San Miguel,23,4,66,112,2022-05-01
2022,5,Santa Cruz,6485,2022,398,203,2022-05-01
2022,5,Isthmus,867,221,NA,NA,2022-05-01
2022,5,Santa Rosa,768,423,100,2367,2022-05-01
2022,6,Anacapa,0,0,140,0,2022-06-01
2022,6,Santa Barbara,20,0,200,2378,2022-06-01
2022,6,San Miguel,31,4,52,182,2022-06-01
2022,6,Santa Cruz,8436,2599,428,678,2022-06-01
2022,6,Isthmus,853,932,NA,NA,2022-06-01
2022,6,Santa Rosa,1035,535,143,1814,2022-06-01
2022,7,Anacapa,0,0,68,0,2022-07-01
2022,7,Santa Barbara,98,0,325,2739,2022-07-01
2022,7,San Miguel,450,350,160,1621,2022-07-01
2022,7,Santa Cruz,9447,2864,646,868,2022-07-01
2022,7,Isthmus,1190,244,NA,NA,2022-07-01
2022,7,Santa Rosa,911,451,260,1499,2022-07-01
2022,8,Anacapa,0,0,330,0,2022-08-01
2022,8,Santa Barbara,3,0,424,3078,2022-08-01
2022,8,San Miguel,224,166,172,1020,2022-08-01
2022,8,Santa Cruz,8801,2737,709,484,2022-08-01
2022,8,Isthmus,1585,132,NA,NA,2022-08-01
2022,8,Santa Rosa,1197,584,226,1937,2022-08-01
2022,9,Anacapa,0,0,344,0,2022-09-01
2022,9,Santa Barbara,9,0,478,3060,2022-09-01
2022,9,San Miguel,168,131,204,1362,2022-09-01
2022,9,Santa Cruz,5277,1826,698,2819,2022-09-01
2022,9,Isthmus,708,175,NA,NA,2022-09-01
2022,9,Santa Rosa,1347,501,211,5784,2022-09-01
2022,10,Anacapa,0,0,164,0,2022-10-01
2022,10,Santa Barbara,13,0,346,3254,2022-10-01
2022,10,San Miguel,209,98,131,2002,2022-10-01
2022,10,Santa Cruz,6299,1864,384,512,2022-10-01
2022,10,Isthmus,535,0,NA,NA,2022-10-01
2022,10,Santa Rosa,1394,436,137,8981,2022-10-01
2022,11,Anacapa,288,46,158,5327,2022-11-01
2022,11,Santa Barbara,3,0,100,1907,2022-11-01
2022,11,San Miguel,250,20,74,272,2022-11-01
2022,11,Santa Cruz,5756,841,88,1259,2022-11-01
2022,11,Isthmus,875,233,NA,NA,2022-11-01
2022,11,Santa Rosa,291,145,101,318,2022-11-01
2022,12,Anacapa,189,0,88,1028,2022-12-01
2022,12,Santa Barbara,2,0,17,1559,2022-12-01
2022,12,San Miguel,6,0,14,291,2022-12-01
2022,12,Santa Cruz,2473,433,35,318,2022-12-01
2022,12,Isthmus,411,64,NA,NA,2022-12-01
2022,12,Santa Rosa,60,7,38,790,2022-12-01
2023,1,Anacapa,80,2,51,1328,2023-01-01
2023,1,Santa Barbara,0,0,27,0,2023-01-01
2023,1,San Miguel,6,0,20,23,2023-01-01
2023,1,Santa Cruz,2024,257,55,159,2023-01-01
2023,1,Isthmus,117,38,NA,NA,2023-01-01
2023,1,Santa Rosa,55,17,46,599,2023-01-01
2023,2,Anacapa,259,9,5,1960,2023-02-01
2023,2,Santa Barbara,0,0,21,0,2023-02-01
2023,2,San Miguel,5,0,18,25,2023-02-01
2023,2,Santa Cruz,2720,571,27,623,2023-02-01
2023,2,Isthmus,240,74,NA,NA,2023-02-01
2023,2,Santa Rosa,193,281,41,650,2023-02-01
2023,3,Anacapa,257,14,6,2397,2023-03-01
2023,3,Santa Barbara,0,0,129,0,2023-03-01
2023,3,San Miguel,14,0,40,83,2023-03-01
2023,3,Santa Cruz,3695,384,107,546,2023-03-01
2023,3,Isthmus,98,42,NA,NA,2023-03-01
2023,3,Santa Rosa,310,220,71,306,2023-03-01
2023,4,Anacapa,355,24,29,2337,2023-04-01
2023,4,Santa Barbara,0,0,146,0,2023-04-01
2023,4,San Miguel,9,2,28,110,2023-04-01
2023,4,Santa Cruz,6575,1515,191,459,2023-04-01
2023,4,Isthmus,337,108,NA,NA,2023-04-01
2023,4,Santa Rosa,622,236,82,1191,2023-04-01
2023,5,Anacapa,416,24,17,2824,2023-05-01
2023,5,Santa Barbara,0,0,203,0,2023-05-01
2023,5,San Miguel,17,4,66,112,2023-05-01
2023,5,Santa Cruz,8306,2193,398,1416,2023-05-01
2023,5,Isthmus,958,207,NA,NA,2023-05-01
2023,5,Santa Rosa,1114,612,100,2951,2023-05-01
2023,6,Anacapa,466,72,140,5629,2023-06-01
2023,6,Santa Barbara,0,0,200,0,2023-06-01
2023,6,San Miguel,29,5,52,182,2023-06-01
2023,6,Santa Cruz,8870,2576,428,1304,2023-06-01
2023,6,Isthmus,1158,167,NA,NA,2023-06-01
2023,6,Santa Rosa,1403,748,143,2491,2023-06-01
2023,7,Anacapa,673,105,68,2430,2023-07-01
2023,7,Santa Barbara,0,0,325,0,2023-07-01
2023,7,San Miguel,236,226,160,664,2023-07-01
2023,7,Santa Cruz,9124,2863,646,1027,2023-07-01
2023,7,Isthmus,1373,131,NA,NA,2023-07-01
2023,7,Santa Rosa,856,428,260,1795,2023-07-01
2023,8,Anacapa,629,129,330,4326,2023-08-01
2023,8,Santa Barbara,0,0,424,0,2023-08-01
2023,8,San Miguel,193,201,172,939,2023-08-01
2023,8,Santa Cruz,6953,1993,709,993,2023-08-01
2023,8,Isthmus,616,90,NA,NA,2023-08-01
2023,8,Santa Rosa,764,441,226,669,2023-08-01
2023,9,Anacapa,383,66,344,3538,2023-09-01
2023,9,Santa Barbara,0,0,478,0,2023-09-01
2023,9,San Miguel,162,145,204,1362,2023-09-01
2023,9,Santa Cruz,4818,1675,698,2819,2023-09-01
2023,9,Isthmus,841,94,NA,NA,2023-09-01
2023,9,Santa Rosa,1024,572,211,2588,2023-09-01
2023,10,Anacapa,297,89,164,5874,2023-10-01
2023,10,Santa Barbara,0,0,346,0,2023-10-01
2023,10,San Miguel,0,0,131,0,2023-10-01
2023,10,Santa Cruz,4437,1184,384,1175,2023-10-01
2023,10,Isthmus,421,92,NA,NA,2023-10-01
2023,10,Santa Rosa,1094,401,137,3624,2023-10-01
2023,11,Anacapa,249,55,158,5327,2023-11-01
2023,11,Santa Barbara,0,0,100,0,2023-11-01
2023,11,San Miguel,0,0,74,0,2023-11-01
2023,11,Santa Cruz,2904,859,88,1259,2023-11-01
2023,11,Isthmus,1209,118,NA,NA,2023-11-01
2023,11,Santa Rosa,606,324,101,1080,2023-11-01
2023,12,Anacapa,157,0,88,1028,2023-12-01
2023,12,Santa Barbara,0,0,17,0,2023-12-01
2023,12,San Miguel,0,0,14,0,2023-12-01
2023,12,Santa Cruz,1862,379,35,1088,2023-12-01
2023,12,Isthmus,454,49,NA,NA,2023-12-01
2023,12,Santa Rosa,33,8,38,427,2023-12-01
2024,1,Anacapa,55,0,51,0,2024-01-01
2024,1,Santa Barbara,0,0,27,0,2024-01-01
2024,1,San Miguel,0,0,20,0,2024-01-01
2024,1,Santa Cruz,2342,1096,55,2767,2024-01-01
2024,1,Isthmus,219,201,NA,NA,2024-01-01
2024,1,Santa Rosa,0,6,46,0,2024-01-01
2024,2,Anacapa,89,6,5,0,2024-02-01
2024,2,Santa Barbara,0,0,21,0,2024-02-01
2024,2,San Miguel,0,0,18,0,2024-02-01
2024,2,Santa Cruz,2917,1058,27,0,2024-02-01
2024,2,Isthmus,202,128,NA,NA,2024-02-01
2024,2,Santa Rosa,0,18,41,0,2024-02-01
2024,3,Anacapa,143,63,6,0,2024-03-01
2024,3,Santa Barbara,0,0,129,0,2024-03-01
2024,3,San Miguel,0,0,40,0,2024-03-01
2024,3,Santa Cruz,4298,3331,107,0,2024-03-01
2024,3,Isthmus,460,271,NA,NA,2024-03-01
2024,3,Santa Rosa,426,769,71,0,2024-03-01
2024,4,Anacapa,328,50,29,0,2024-04-01
2024,4,Santa Barbara,0,0,146,0,2024-04-01
2024,4,San Miguel,0,0,28,270,2024-04-01
2024,4,Santa Cruz,4570,3531,191,0,2024-04-01
2024,4,Isthmus,355,285,NA,NA,2024-04-01
2024,4,Santa Rosa,471,714,82,0,2024-04-01
2024,5,Anacapa,721,171,17,0,2024-05-01
2024,5,Santa Barbara,0,0,203,0,2024-05-01
2024,5,San Miguel,0,0,66,0,2024-05-01
2024,5,Santa Cruz,4995,4203,398,1178,2024-05-01
2024,5,Isthmus,258,317,NA,NA,2024-05-01
2024,5,Santa Rosa,488,752,100,0,2024-05-01
2024,6,Anacapa,387,205,140,21,2024-06-01
2024,6,Santa Barbara,0,0,200,0,2024-06-01
2024,6,San Miguel,0,0,52,0,2024-06-01
2024,6,Santa Cruz,5186,5152,428,1080,2024-06-01
2024,6,Isthmus,546,262,NA,NA,2024-06-01
2024,6,Santa Rosa,621,1200,143,0,2024-06-01
2024,7,Anacapa,808,238,68,70,2024-07-01
2024,7,Santa Barbara,0,0,325,0,2024-07-01
2024,7,San Miguel,0,0,160,0,2024-07-01
2024,7,Santa Cruz,8642,5121,646,1750,2024-07-01
2024,7,Isthmus,588,274,NA,NA,2024-07-01
2024,7,Santa Rosa,870,1344,260,0,2024-07-01
2024,8,Anacapa,948,311,330,0,2024-08-01
2024,8,Santa Barbara,0,0,424,0,2024-08-01
2024,8,San Miguel,0,0,172,0,2024-08-01
2024,8,Santa Cruz,8455,3851,709,638,2024-08-01
2024,8,Isthmus,792,289,NA,NA,2024-08-01
2024,8,Santa Rosa,621,1217,226,0,2024-08-01
2024,9,Anacapa,692,166,344,450,2024-09-01
2024,9,Santa Barbara,0,0,478,0,2024-09-01
2024,9,San Miguel,0,0,204,0,2024-09-01
2024,9,Santa Cruz,4465,4404,698,688,2024-09-01
2024,9,Isthmus,537,253,NA,NA,2024-09-01
2024,9,Santa Rosa,564,1275,211,0,2024-09-01
2024,10,Anacapa,389,124,164,1883,2024-10-01
2024,10,Santa Barbara,0,0,346,0,2024-10-01
2024,10,San Miguel,72,0,131,0,2024-10-01
2024,10,Santa Cruz,3042,3342,384,0,2024-10-01
2024,10,Isthmus,368,254,NA,NA,2024-10-01
2024,10,Santa Rosa,498,757,137,5301,2024-10-01
2024,11,Anacapa,521,126,158,0,2024-11-01
2024,11,Santa Barbara,0,0,100,0,2024-11-01
2024,11,San Miguel,0,0,74,0,2024-11-01
2024,11,Santa Cruz,4788,2765,88,0,2024-11-01
2024,11,Isthmus,502,204,NA,NA,2024-11-01
2024,11,Santa Rosa,432,615,101,563,2024-11-01
2024,12,Anacapa,174,0,88,0,2024-12-01
2024,12,Santa Barbara,0,0,17,0,2024-12-01
2024,12,San Miguel,0,0,14,0,2024-12-01
2024,12,Santa Cruz,2956,1284,35,0,2024-12-01
2024,12,Isthmus,415,212,NA,NA,2024-12-01
2024,12,Santa Rosa,0,8,38,0,2024-12-01
2025,1,Anacapa,144,11,51,47,2025-01-01
2025,1,Santa Barbara,0,2,27,0,2025-01-01
2025,1,San Miguel,0,0,20,0,2025-01-01
2025,1,Santa Cruz,3297,1089,55,93,2025-01-01
2025,1,Isthmus,166,170,NA,NA,2025-01-01
2025,1,Santa Rosa,20,2,46,0,2025-01-01
2025,2,Anacapa,155,18,5,126,2025-02-01
2025,2,Santa Barbara,0,0,21,0,2025-02-01
2025,2,San Miguel,0,0,18,0,2025-02-01
2025,2,Santa Cruz,2488,974,27,158,2025-02-01
2025,2,Isthmus,51,194,NA,NA,2025-02-01
2025,2,Santa Rosa,35,30,41,0,2025-02-01
2025,3,Anacapa,49,91,6,0,2025-03-01
2025,3,Santa Barbara,0,22,129,0,2025-03-01
2025,3,San Miguel,0,21,40,0,2025-03-01
2025,3,Santa Cruz,5619,3689,107,32,2025-03-01
2025,3,Isthmus,91,289,NA,NA,2025-03-01
2025,3,Santa Rosa,513,745,71,52,2025-03-01
2025,4,Anacapa,630,167,29,27,2025-04-01
2025,4,Santa Barbara,0,14,146,0,2025-04-01
2025,4,San Miguel,0,0,28,0,2025-04-01
2025,4,Santa Cruz,7400,4333,191,167,2025-04-01
2025,4,Isthmus,448,295,NA,NA,2025-04-01
2025,4,Santa Rosa,677,1037,82,81,2025-04-01
2025,5,Anacapa,777,200,17,0,2025-05-01
2025,5,Santa Barbara,32,8,203,0,2025-05-01
2025,5,San Miguel,0,0,66,0,2025-05-01
2025,5,Santa Cruz,7935,4329,398,159,2025-05-01
2025,5,Isthmus,380,317,NA,NA,2025-05-01
2025,5,Santa Rosa,609,860,100,167,2025-05-01
2025,6,Anacapa,815,219,140,27,2025-06-01
2025,6,Santa Barbara,0,16,200,0,2025-06-01
2025,6,San Miguel,0,44,52,0,2025-06-01
2025,6,Santa Cruz,8649,5003,428,182,2025-06-01
2025,6,Isthmus,450,310,NA,NA,2025-06-01
2025,6,Santa Rosa,763,1280,143,135,2025-06-01
2025,7,Anacapa,1276,260,68,93,2025-07-01
2025,7,Santa Barbara,0,24,325,0,2025-07-01
2025,7,San Miguel,49,206,160,0,2025-07-01
2025,7,Santa Cruz,8896,5062,646,279,2025-07-01
2025,7,Isthmus,381,318,NA,NA,2025-07-01
2025,7,Santa Rosa,976,1215,260,209,2025-07-01
2025,8,Anacapa,1204,322,330,0,2025-08-01
2025,8,Santa Barbara,33,0,424,0,2025-08-01
2025,8,San Miguel,45,243,172,0,2025-08-01
2025,8,Santa Cruz,8007,4121,709,288,2025-08-01
2025,8,Isthmus,241,334,NA,NA,2025-08-01
2025,8,Santa Rosa,769,1197,226,140,2025-08-01
2025,9,Anacapa,928,135,344,23,2025-09-01
2025,9,Santa Barbara,0,0,478,0,2025-09-01
2025,9,San Miguel,48,186,204,230,2025-09-01
2025,9,Santa Cruz,6353,4522,698,411,2025-09-01
2025,9,Isthmus,240,198,NA,NA,2025-09-01
2025,9,Santa Rosa,604,991,211,216,2025-09-01
2025,10,Anacapa,496,110,164,140,2025-10-01
2025,10,Santa Barbara,45,8,346,0,2025-10-01
2025,10,San Miguel,84,62,131,543,2025-10-01
2025,10,Santa Cruz,6547,3863,384,0,2025-10-01
2025,10,Isthmus,147,272,NA,NA,2025-10-01
2025,10,Santa Rosa,484,882,137,0,2025-10-01
2025,11,Anacapa,418,110,158,0,2025-11-01
2025,11,Santa Barbara,0,0,100,0,2025-11-01
2025,11,San Miguel,0,0,74,0,2025-11-01
2025,11,Santa Cruz,4665,2341,88,121,2025-11-01
2025,11,Isthmus,394,181,NA,NA,2025-11-01
2025,11,Santa Rosa,563,517,101,0,2025-11-01
2025,12,Anacapa,393,18,88,0,2025-12-01
2025,12,Santa Barbara,0,0,17,0,2025-12-01
2025,12,San Miguel,0,4,14,0,2025-12-01
2025,12,Santa Cruz,3394,995,35,107,2025-12-01
2025,12,Isthmus,310,192,NA,NA,2025-12-01
2025,12,Santa Rosa,56,2,38,0,2025-12-01
