park,year,month,statistic,value,stat1,stat2,stat_desc
CHIS,2017,2,TNRVH,9504,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2017,8,TRV,40750,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2017,8,TNRV,734,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2017,8,TV,41484,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2017,8,TRVH,492759,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2017,8,TH,510375,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2017,8,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2017,8,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2017,8,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2017,8,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2017,8,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2017,8,BC,3107,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2017,8,MISC,5049,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2017,8,NROS,1156,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2017,8,TOS,9312,Total Stays,total_stays,Total Overnight Stays
CHIS,2017,8,TNRVH,17616,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2017,5,TRV,37528,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2017,5,TNRV,2495,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2017,5,TV,40023,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2017,5,TRVH,443485,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2017,5,TH,503365,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2017,5,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2017,5,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2017,5,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2017,5,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2017,5,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2017,5,BC,2747,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2017,5,MISC,2732,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2017,5,NROS,2830,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2017,5,TOS,8309,Total Stays,total_stays,Total Overnight Stays
CHIS,2017,5,TNRVH,59880,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2017,3,TRV,32263,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2017,3,TNRV,1125,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2017,3,TV,33388,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2017,3,TRVH,259306,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2017,3,TH,286306,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2017,3,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2017,3,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2017,3,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2017,3,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2017,3,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2017,3,BC,1309,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2017,3,MISC,1714,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2017,3,NROS,1098,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2017,3,TOS,4122,Total Stays,total_stays,Total Overnight Stays
CHIS,2017,3,TNRVH,27000,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2017,11,TRV,23696,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2017,11,TNRV,701,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2017,11,TV,24397,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2017,11,TRVH,200131,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2017,11,TH,216955,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2017,11,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2017,11,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2017,11,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2017,11,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2017,11,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2017,11,BC,1019,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2017,11,MISC,1336,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2017,11,NROS,914,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2017,11,TOS,3269,Total Stays,total_stays,Total Overnight Stays
CHIS,2017,11,TNRVH,16824,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2017,9,TRV,33063,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2017,9,TNRV,834,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2017,9,TV,33897,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2017,9,TRVH,391828,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2017,9,TH,411844,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2017,9,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2017,9,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2017,9,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2017,9,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2017,9,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2017,9,BC,3189,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2017,9,MISC,4964,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2017,9,NROS,608,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2017,9,TOS,8760,Total Stays,total_stays,Total Overnight Stays
CHIS,2017,9,TNRVH,20016,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2017,6,TRV,44852,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2017,6,TNRV,1196,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2017,6,TV,46048,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2017,6,TRVH,568134,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2017,6,TH,596838,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2017,6,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2017,6,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2017,6,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2017,6,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2017,6,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2017,6,BC,3051,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2017,6,MISC,3375,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2017,6,NROS,1220,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2017,6,TOS,7646,Total Stays,total_stays,Total Overnight Stays
CHIS,2017,6,TNRVH,28704,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2017,1,TRV,18887,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2017,1,TNRV,476,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2017,1,TV,19363,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2017,1,TRVH,94216,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2017,1,TH,105640,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2017,1,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2017,1,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2017,1,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2017,1,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2017,1,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2017,1,BC,298,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2017,1,MISC,396,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2017,1,NROS,616,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2017,1,TOS,1310,Total Stays,total_stays,Total Overnight Stays
CHIS,2017,1,TNRVH,11424,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2017,12,TRV,16746,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2017,12,TNRV,294,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2017,12,TV,17040,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2017,12,TRVH,114579,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2017,12,TH,121635,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2017,12,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2017,12,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2017,12,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2017,12,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2017,12,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2017,12,BC,400,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2017,12,MISC,558,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2017,12,NROS,662,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2017,12,TOS,1620,Total Stays,total_stays,Total Overnight Stays
CHIS,2017,12,TNRVH,7056,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,10,TRV,26302,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,10,TNRV,440,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,10,TV,26742,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,10,TRVH,554823,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,10,TH,565395,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,10,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,10,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,10,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,10,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,10,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,10,BC,1808,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,10,MISC,5229,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,10,NROS,807,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,10,TOS,7844,Total Stays,total_stays,Total Overnight Stays
CHIS,2020,10,TNRVH,10572,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,7,TRV,15323,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,7,TNRV,357,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,7,TV,15680,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,7,TRVH,367745,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,7,TH,376313,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,7,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,7,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,7,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,7,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,7,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,7,BC,1512,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,7,MISC,6566,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,7,NROS,754,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,7,TOS,8832,Total Stays,total_stays,Total Overnight Stays
CHIS,2020,7,TNRVH,8568,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,4,TRV,365,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,4,TNRV,73,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,4,TV,438,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,4,TRVH,8754,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,4,TH,10506,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,4,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,4,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,4,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,4,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,4,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,4,BC,0,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,4,MISC,2142,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,4,NROS,458,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,4,TOS,2600,Total Stays,total_stays,Total Overnight Stays
CHIS,2020,4,TNRVH,1752,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,2,TRV,20318,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,2,TNRV,123,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,2,TV,20440,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,2,TRVH,163822,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,2,TH,166765,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,2,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,2,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,2,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,2,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,2,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,2,BC,87,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,2,MISC,504,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,2,NROS,359,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,2,TOS,950,Total Stays,total_stays,Total Overnight Stays
CHIS,2020,2,TNRVH,2943,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,8,TRV,18462,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,8,TNRV,333,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,8,TV,18795,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,8,TRVH,443088,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,8,TH,451080,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,8,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,8,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,8,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,8,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,8,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,8,BC,1920,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,8,MISC,8374,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,8,NROS,782,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,8,TOS,11076,Total Stays,total_stays,Total Overnight Stays
CHIS,2020,8,TNRVH,7992,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,5,TRV,2514,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,5,TNRV,74,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,5,TV,2588,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,5,TRVH,60341,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,5,TH,62117,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,5,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,5,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,5,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,5,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,5,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,5,BC,0,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,5,MISC,3528,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,5,NROS,586,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,5,TOS,4114,Total Stays,total_stays,Total Overnight Stays
CHIS,2020,5,TNRVH,1776,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,3,TRV,13408,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,3,TNRV,161,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,3,TV,13569,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,3,TRVH,163248,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,3,TH,167112,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,3,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,3,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,3,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,3,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,3,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,3,BC,119,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,3,MISC,1588,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,3,NROS,481,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,3,TOS,2188,Total Stays,total_stays,Total Overnight Stays
CHIS,2020,3,TNRVH,3864,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,11,TRV,16745,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,11,TNRV,566,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,11,TV,17312,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,11,TRVH,315144,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,11,TH,328738,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,11,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,11,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,11,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,11,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,11,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,11,BC,801,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,11,MISC,2344,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,11,NROS,874,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,11,TOS,4020,Total Stays,total_stays,Total Overnight Stays
CHIS,2020,11,TNRVH,13594,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,9,TRV,18147,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,9,TNRV,341,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,9,TV,18488,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,9,TRVH,435519,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,9,TH,443713,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,9,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,9,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,9,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,9,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,9,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,9,BC,1847,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,9,MISC,8708,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,9,NROS,957,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,9,TOS,11512,Total Stays,total_stays,Total Overnight Stays
CHIS,2020,9,TNRVH,8194,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,6,TRV,13740,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,6,TNRV,121,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,6,TV,13860,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,6,TRVH,329748,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,6,TH,332652,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,6,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,6,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,6,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,6,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,6,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,6,BC,1000,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,6,MISC,4334,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,6,NROS,572,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,6,TOS,5906,Total Stays,total_stays,Total Overnight Stays
CHIS,2020,6,TNRVH,2904,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2020,1,TRV,18955,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2020,1,TNRV,421,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2020,1,TV,19376,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2020,1,TRVH,177294,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2020,1,TH,187387,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2020,1,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2020,1,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2020,1,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2020,1,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2020,1,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2020,1,BC,170,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2020,1,MISC,896,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2020,1,NROS,768,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2020,1,TOS,1834,Total Stays,total_stays,Total Overnight Stays
