park_code,report_date,year,month,island,measure,monthly_value,same_month_prior_year,percent_change,calendar_ytd,prior_calendar_ytd,ytd_percent_change,fiscal_ytd,row_type,source_file,source_report_url
CHIS,1995-10-01,1995,10,Santa Barbara,Overnight Stays,12,,0,353,,0,12,island,CHIS_island_report_1995_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-10-01,1995,10,San Miguel,Rec Visitors Ashore,183,,0,1504,,0,183,island,CHIS_island_report_1995_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-10-01,1995,10,San Miguel,Overnight Stays,71,,0,583,,0,71,island,CHIS_island_report_1995_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-10-01,1995,10,Santa Cruz,Rec Visitors Ashore,0,,0,7674,,0,0,island,CHIS_island_report_1995_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-10-01,1995,10,Santa Cruz,Overnight Stays,0,,0,1760,,0,0,island,CHIS_island_report_1995_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-10-01,1995,10,Isthmus,Rec Visitors Ashore,0,,0,0,,0,0,island,CHIS_island_report_1995_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-10-01,1995,10,Isthmus,Overnight Stays,0,,0,0,,0,0,island,CHIS_island_report_1995_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-10-01,1995,10,Santa Rosa,Rec Visitors Ashore,192,,0,2383,,0,192,island,CHIS_island_report_1995_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-10-01,1995,10,Santa Rosa,Overnight Stays,85,,0,1297,,0,85,island,CHIS_island_report_1995_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,Anacapa,Rec Visitors Ashore,842,,0,14773,,0,1743,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,Anacapa,Overnight Stays,45,,0,1236,,0,180,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,Santa Barbara,Rec Visitors Ashore,40,,0,1495,,0,107,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,Santa Barbara,Overnight Stays,0,,0,353,,0,12,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,San Miguel,Rec Visitors Ashore,31,,0,1535,,0,214,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,San Miguel,Overnight Stays,0,,0,583,,0,71,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,Santa Cruz,Rec Visitors Ashore,0,,0,7674,,0,0,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,Santa Cruz,Overnight Stays,0,,0,1760,,0,0,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,Isthmus,Rec Visitors Ashore,0,,0,0,,0,0,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,Isthmus,Overnight Stays,0,,0,0,,0,0,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,Santa Rosa,Rec Visitors Ashore,35,,0,2418,,0,227,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-11-01,1995,11,Santa Rosa,Overnight Stays,27,,0,1324,,0,112,island,CHIS_island_report_1995_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,Anacapa,Rec Visitors Ashore,78,,0,14851,,0,1821,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,Anacapa,Overnight Stays,0,,0,1236,,0,180,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,Santa Barbara,Rec Visitors Ashore,0,,0,1495,,0,107,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,Santa Barbara,Overnight Stays,0,,0,353,,0,12,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,San Miguel,Rec Visitors Ashore,0,,0,1535,,0,214,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,San Miguel,Overnight Stays,0,,0,583,,0,71,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,Santa Cruz,Rec Visitors Ashore,0,,0,7674,,0,0,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,Santa Cruz,Overnight Stays,0,,0,1760,,0,0,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,Isthmus,Rec Visitors Ashore,0,,0,0,,0,0,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,Isthmus,Overnight Stays,0,,0,0,,0,0,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,Santa Rosa,Rec Visitors Ashore,18,,0,2436,,0,245,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1995-12-01,1995,12,Santa Rosa,Overnight Stays,2,,0,1326,,0,114,island,CHIS_island_report_1995_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,Anacapa,Rec Visitors Ashore,396,128,209.4,396,128,209.4,2217,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,Anacapa,Overnight Stays,17,0,0,17,0,0,197,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,Santa Barbara,Rec Visitors Ashore,38,3,1166.7,38,3,1166.7,145,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,Santa Barbara,Overnight Stays,0,0,0,0,0,0,12,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,San Miguel,Rec Visitors Ashore,128,0,0,128,0,0,342,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,San Miguel,Overnight Stays,0,0,0,0,0,0,71,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,Santa Cruz,Rec Visitors Ashore,153,153,0,153,153,0,153,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,Santa Cruz,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,Isthmus,Rec Visitors Ashore,0,0,0,0,0,0,0,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,Isthmus,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,Santa Rosa,Rec Visitors Ashore,9,6,50,9,6,50,254,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-01-01,1996,1,Santa Rosa,Overnight Stays,0,0,0,0,0,0,114,island,CHIS_island_report_1996_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,Anacapa,Rec Visitors Ashore,667,658,1.4,1063,786,35.2,2884,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,Anacapa,Overnight Stays,8,10,-20,25,10,150,205,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,Santa Barbara,Rec Visitors Ashore,16,44,-63.6,54,47,14.9,161,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,Santa Barbara,Overnight Stays,0,0,0,0,0,0,12,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,San Miguel,Rec Visitors Ashore,0,26,-100,128,26,392.3,342,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,San Miguel,Overnight Stays,0,6,-100,0,6,-100,71,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,Santa Cruz,Rec Visitors Ashore,506,506,0,659,659,0,659,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,Santa Cruz,Overnight Stays,82,82,0,82,82,0,82,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,Isthmus,Rec Visitors Ashore,0,0,0,0,0,0,0,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,Isthmus,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,Santa Rosa,Rec Visitors Ashore,0,10,-100,9,16,-43.8,254,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-02-01,1996,2,Santa Rosa,Overnight Stays,0,10,-100,0,10,-100,114,island,CHIS_island_report_1996_02.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,Anacapa,Rec Visitors Ashore,2004,1241,61.5,3067,2027,51.3,4888,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,Anacapa,Overnight Stays,109,114,-4.4,134,124,8.1,314,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,Santa Barbara,Rec Visitors Ashore,50,20,150,104,67,55.2,211,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,Santa Barbara,Overnight Stays,5,0,0,5,0,0,17,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,San Miguel,Rec Visitors Ashore,22,0,0,150,26,476.9,364,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,San Miguel,Overnight Stays,0,0,0,0,6,-100,71,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,Santa Cruz,Rec Visitors Ashore,261,261,0,920,920,0,920,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,Santa Cruz,Overnight Stays,0,0,0,82,82,0,82,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,Isthmus,Rec Visitors Ashore,0,0,0,0,0,0,0,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,Isthmus,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,Santa Rosa,Rec Visitors Ashore,113,64,76.6,122,80,52.5,367,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-03-01,1996,3,Santa Rosa,Overnight Stays,99,59,67.8,99,69,43.5,213,island,CHIS_island_report_1996_03.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,Anacapa,Rec Visitors Ashore,1551,1507,2.9,4618,3534,30.7,6439,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,Anacapa,Overnight Stays,65,161,-59.6,199,285,-30.2,379,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,Santa Barbara,Rec Visitors Ashore,23,108,-78.7,127,175,-27.4,234,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,Santa Barbara,Overnight Stays,4,17,-76.5,9,17,-47.1,21,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,San Miguel,Rec Visitors Ashore,61,138,-55.8,211,164,28.7,425,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,San Miguel,Overnight Stays,0,52,-100,0,58,-100,71,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,Santa Cruz,Rec Visitors Ashore,519,519,0,1439,1439,0,1439,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,Santa Cruz,Overnight Stays,205,205,0,287,287,0,287,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,Isthmus,Rec Visitors Ashore,0,0,0,0,0,0,0,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,Isthmus,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,Santa Rosa,Rec Visitors Ashore,216,377,-42.7,338,457,-26,583,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-04-01,1996,4,Santa Rosa,Overnight Stays,111,236,-53,210,305,-31.1,324,island,CHIS_island_report_1996_04.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,Anacapa,Rec Visitors Ashore,1867,1798,3.8,6485,5332,21.6,8306,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,Anacapa,Overnight Stays,153,91,68.1,352,376,-6.4,532,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,Santa Barbara,Rec Visitors Ashore,55,83,-33.7,182,258,-29.5,289,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,Santa Barbara,Overnight Stays,0,4,-100,9,21,-57.1,21,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,San Miguel,Rec Visitors Ashore,10,185,-94.6,221,349,-36.7,435,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,San Miguel,Overnight Stays,36,60,-40,36,118,-69.5,107,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,Santa Cruz,Rec Visitors Ashore,1290,1290,0,2729,2729,0,2729,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,Santa Cruz,Overnight Stays,286,286,0,573,573,0,573,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,Isthmus,Rec Visitors Ashore,0,0,0,0,0,0,0,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,Isthmus,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,Santa Rosa,Rec Visitors Ashore,198,228,-13.2,536,685,-21.8,781,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-05-01,1996,5,Santa Rosa,Overnight Stays,116,109,6.4,326,414,-21.3,440,island,CHIS_island_report_1996_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-06-01,1996,6,Anacapa,Rec Visitors Ashore,1837,1748,5.1,8322,7080,17.5,10143,island,CHIS_island_report_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-06-01,1996,6,Anacapa,Overnight Stays,104,129,-19.4,456,505,-9.7,636,island,CHIS_island_report_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-06-01,1996,6,Santa Barbara,Rec Visitors Ashore,185,202,-8.4,367,460,-20.2,474,island,CHIS_island_report_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-06-01,1996,6,Santa Barbara,Overnight Stays,100,124,-19.4,109,145,-24.8,121,island,CHIS_island_report_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-06-01,1996,6,San Miguel,Rec Visitors Ashore,51,145,-64.8,272,494,-44.9,486,island,CHIS_island_report_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-06-01,1996,6,San Miguel,Overnight Stays,10,48,-79.2,46,166,-72.3,117,island,CHIS_island_report_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-06-01,1996,6,Santa Cruz,Rec Visitors Ashore,997,997,0,3726,3726,0,3726,island,CHIS_island_report_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-06-01,1996,6,Santa Cruz,Overnight Stays,273,273,0,846,846,0,846,island,CHIS_island_report_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-06-01,1996,6,Isthmus,Rec Visitors Ashore,0,0,0,0,0,0,0,island,CHIS_island_report_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,1996-06-01,1996,6,Isthmus,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_1996_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
