park_code,report_version,report_date,year,month,group_description,measure,monthly_value,same_month_prior_year,percent_change,calendar_ytd,prior_calendar_ytd,ytd_percent_change,fiscal_ytd,source_file,source_report_url
CHIS,2,2019-06-01,2019,6,Santa Rosa,Formal Programs,13,7,85.7,49,26,88.5,76,CHIS_report_version_2_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-06-01,2019,6,Santa Rosa,Formal Programs Attendance,106,40,165,346,189,83.1,516,CHIS_report_version_2_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-06-01,2019,6,Santa Rosa,Informal Interpretive Contacts,142,47,202.1,221,109,102.8,383,CHIS_report_version_2_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-06-01,2019,6,Santa Rosa,Informal Visitors Contacted,320,118,171.2,659,325,102.8,969,CHIS_report_version_2_2019_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Summary of Total Programs,Formal Programs,153,108,41.7,698,565,23.5,929,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Summary of Total Programs,Formal Program Visitors,2774,1712,62,11349,8974,26.5,14410,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Summary of Total Programs,Education Programs,7,11,-36.4,63,63,0,77,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Summary of Total Programs,Education Programs Attendance,247,1019,-75.8,3497,4028,-13.2,4453,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Summary of Total Programs,Informal Interpretive Contacts,2373,3418,-30.6,11480,11857,-3.2,17175,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Summary of Total Programs,Informal Visitors Contacted,5054,7042,-28.2,23272,24035,-3.2,33248,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Summary of Total Programs,Community Programs,1,3,-66.7,12,17,-29.4,18,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Summary of Total Programs,Community Programs Attendance,253,7152,-96.5,2567,13086,-80.4,4014,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Individual Programs,Mainland Visitor Center,21726,22079,-1.6,100950,110459,-8.6,129691,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Individual Programs,Santa Barbara Outdoor VC,3088,3560,-13.3,15692,15326,2.4,22702,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Individual Programs,Anacapa Visitor Center,1059,953,11.1,3957,4820,-17.9,4725,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Individual Programs,Santa Barbara VC,32,0,0,63,7,800,63,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Mainland Programs,Formal Programs,33,27,22.2,147,155,-5.2,202,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Mainland Programs,Formal Programs Attendance,973,704,38.2,3882,3724,4.2,4944,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Mainland Programs,Education Programs,7,11,-36.4,63,63,0,77,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Mainland Programs,Education Programs Attendance,247,1019,-75.8,3497,4028,-13.2,4453,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Mainland Programs,Community Programs,1,3,-66.7,12,17,-29.4,18,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Mainland Programs,Community Programs Attendance,253,7152,-96.5,2567,13086,-80.4,4014,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Mainland Programs,Informal Interpretive Contacts,1155,2402,-51.9,5867,8544,-31.3,9673,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Mainland Programs,Informal Visitors Contacted,2120,4024,-47.3,10648,15452,-31.1,16793,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Mainland Programs,Visitors Attending Park Movie,2972,3753,-20.8,14882,16275,-8.6,19517,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Anacapa,Formal Programs,13,6,116.7,54,44,22.7,65,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Anacapa,Formal Programs Attendance,246,101,143.6,1008,792,27.3,1160,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Anacapa,Informal Interpretive Contacts,103,33,212.1,416,286,45.5,505,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Anacapa,Informal Visitors Contacted,258,90,186.7,1043,633,64.8,1216,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Barbara,Formal Programs,0,0,0,0,0,0,0,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Barbara,Formal Programs Attendance,0,0,0,0,0,0,0,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Barbara,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Barbara,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,San Miguel,Formal Programs,7,12,-41.7,11,16,-31.3,21,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,San Miguel,Formal Programs Attendance,86,123,-30.1,117,149,-21.5,272,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,San Miguel,Informal Interpretive Contacts,5,9,-44.4,7,11,-36.4,16,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,San Miguel,Informal Visitors Contacted,20,23,-13,26,39,-33.3,67,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Cruz,Formal Programs,56,48,16.7,308,218,41.3,392,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Cruz,Formal Programs Attendance,990,688,43.9,4498,3096,45.3,5630,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Cruz,Informal Interpretive Contacts,936,866,8.1,4668,2734,70.7,6280,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Cruz,Informal Visitors Contacted,2176,2628,-17.2,10010,7051,42,13264,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Isthmus,Formal Programs,28,0,0,113,91,24.2,157,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Isthmus,Formal Programs Attendance,394,0,0,1413,928,52.3,1803,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Isthmus,Informal Interpretive Contacts,21,0,0,148,65,127.7,165,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Isthmus,Informal Visitors Contacted,66,0,0,472,258,82.9,525,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Rosa,Formal Programs,16,15,6.7,65,41,58.5,92,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Rosa,Formal Programs Attendance,85,96,-11.5,431,285,51.2,601,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Rosa,Informal Interpretive Contacts,153,108,41.7,374,217,72.4,536,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-07-01,2019,7,Santa Rosa,Informal Visitors Contacted,414,277,49.5,1073,602,78.2,1383,CHIS_report_version_2_2019_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Summary of Total Programs,Formal Programs,164,137,19.7,862,702,22.8,1093,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Summary of Total Programs,Formal Program Visitors,2294,1974,16.2,13643,10948,24.6,16704,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Summary of Total Programs,Education Programs,1,1,0,64,64,0,78,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Summary of Total Programs,Education Programs Attendance,25,41,-39,3522,4069,-13.4,4478,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Summary of Total Programs,Informal Interpretive Contacts,2036,3473,-41.4,13516,15330,-11.8,19211,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Summary of Total Programs,Informal Visitors Contacted,4474,7141,-37.3,27746,31176,-11,37722,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Summary of Total Programs,Community Programs,3,3,0,15,20,-25,21,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Summary of Total Programs,Community Programs Attendance,302157,313063,-3.5,304724,326149,-6.6,306171,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Individual Programs,Mainland Visitor Center,16152,16053,0.6,117102,126512,-7.4,145843,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Individual Programs,Santa Barbara Outdoor VC,3286,3182,3.3,18978,18508,2.5,25988,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Individual Programs,Anacapa Visitor Center,904,802,12.7,4861,5622,-13.5,5629,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Individual Programs,Santa Barbara VC,0,0,0,63,7,800,63,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Mainland Programs,Formal Programs,43,26,65.4,190,181,5,245,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Mainland Programs,Formal Programs Attendance,639,594,7.6,4521,4318,4.7,5583,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Mainland Programs,Education Programs,1,1,0,64,64,0,78,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Mainland Programs,Education Programs Attendance,25,41,-39,3522,4069,-13.4,4478,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Mainland Programs,Community Programs,3,3,0,15,20,-25,21,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Mainland Programs,Community Programs Attendance,302157,313063,-3.5,304724,326149,-6.6,306171,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Mainland Programs,Informal Interpretive Contacts,1034,2128,-51.4,6901,10672,-35.3,10707,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Mainland Programs,Informal Visitors Contacted,2012,3872,-48,12660,19324,-34.5,18805,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Mainland Programs,Visitors Attending Park Movie,2107,2312,-8.9,16989,18587,-8.6,21624,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Anacapa,Formal Programs,15,10,50,69,54,27.8,80,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Anacapa,Formal Programs Attendance,241,129,86.8,1249,921,35.6,1401,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Anacapa,Informal Interpretive Contacts,94,62,51.6,510,348,46.6,599,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Anacapa,Informal Visitors Contacted,233,168,38.7,1276,801,59.3,1449,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Barbara,Formal Programs,0,0,0,0,0,0,0,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Barbara,Formal Programs Attendance,0,0,0,0,0,0,0,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Barbara,Informal Interpretive Contacts,0,0,0,0,0,0,0,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Barbara,Informal Visitors Contacted,0,0,0,0,0,0,0,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,San Miguel,Formal Programs,4,6,-33.3,15,22,-31.8,25,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,San Miguel,Formal Programs Attendance,49,36,36.1,166,185,-10.3,321,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,San Miguel,Informal Interpretive Contacts,13,8,62.5,20,19,5.3,29,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,San Miguel,Informal Visitors Contacted,43,18,138.9,69,57,21.1,110,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Cruz,Formal Programs,58,54,7.4,366,272,34.6,450,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Cruz,Formal Programs Attendance,926,843,9.8,5424,3939,37.7,6556,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Cruz,Informal Interpretive Contacts,735,1092,-32.7,5403,3826,41.2,7015,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Cruz,Informal Visitors Contacted,1780,2677,-33.5,11790,9728,21.2,15044,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Isthmus,Formal Programs,26,26,0,139,117,18.8,183,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Isthmus,Formal Programs Attendance,319,262,21.8,1732,1190,45.5,2122,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Isthmus,Informal Interpretive Contacts,0,13,-100,148,78,89.7,165,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Isthmus,Informal Visitors Contacted,0,38,-100,472,296,59.5,525,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Rosa,Formal Programs,18,15,20,83,56,48.2,110,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Rosa,Formal Programs Attendance,120,110,9.1,551,395,39.5,721,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Rosa,Informal Interpretive Contacts,160,170,-5.9,534,387,38,696,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-08-01,2019,8,Santa Rosa,Informal Visitors Contacted,406,368,10.3,1479,970,52.5,1789,CHIS_report_version_2_2019_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-09-01,2019,9,Summary of Total Programs,Formal Programs,103,114,-9.6,965,816,18.3,1196,CHIS_report_version_2_2019_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-09-01,2019,9,Summary of Total Programs,Formal Program Visitors,1651,1656,-0.3,15294,12604,21.3,18355,CHIS_report_version_2_2019_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-09-01,2019,9,Summary of Total Programs,Education Programs,6,6,0,70,70,0,84,CHIS_report_version_2_2019_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-09-01,2019,9,Summary of Total Programs,Education Programs Attendance,167,358,-53.4,3689,4427,-16.7,4645,CHIS_report_version_2_2019_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-09-01,2019,9,Summary of Total Programs,Informal Interpretive Contacts,1739,2332,-25.4,15255,17662,-13.6,20950,CHIS_report_version_2_2019_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-09-01,2019,9,Summary of Total Programs,Informal Visitors Contacted,3606,4586,-21.4,31352,35762,-12.3,41328,CHIS_report_version_2_2019_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-09-01,2019,9,Summary of Total Programs,Community Programs,0,0,0,15,20,-25,21,CHIS_report_version_2_2019_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-09-01,2019,9,Summary of Total Programs,Community Programs Attendance,0,0,0,304724,326149,-6.6,306171,CHIS_report_version_2_2019_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-09-01,2019,9,Individual Programs,Mainland Visitor Center,13703,13677,0.2,130805,140189,-6.7,159546,CHIS_report_version_2_2019_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
CHIS,2,2019-09-01,2019,9,Individual Programs,Santa Barbara Outdoor VC,2605,2442,6.7,21583,20950,3,28593,CHIS_report_version_2_2019_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%202?Park=CHIS
